"ItemNumber","Supplier","SupplierName","Month","MrpPlannedQty","SupplierSchedQty","Delta","CoverageRatio","Status","InsightCategory","Priority","Recommendation","PotentialImpact","SafetyStock","StandardPack","TransportDays","Planner"
"5838138-PFF-E","2171","","2026-01","0","1300","-1300","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 1300 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFF-E","2171","","2026-02","0","2000","-2000","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 2000 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFF-E","2171","","2026-03","0","500","-500","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 500 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFF-E","2171","","2026-05","0","1288","-1288","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 1288 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFF-E","2171","","2026-06","0","1656","-1656","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 1656 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFF-E","2171","","2026-07","0","1840","-1840","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 1840 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFF-E","2171","","2026-08","0","3128","-3128","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 3128 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFF-E","2171","","2026-09","0","3312","-3312","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 3312 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFF-E","2171","","2026-10","0","552","-552","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 552 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-A","2171","","2026-01","0","150","-150","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 150 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-A","2171","","2026-02","0","200","-200","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 200 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-A","2171","","2026-05","0","60","-60","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 60 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-A","2171","","2026-06","0","120","-120","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 120 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-A","2171","","2026-07","0","60","-60","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 60 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-A","2171","","2026-08","0","180","-180","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 180 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-A","2171","","2026-09","0","180","-180","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 180 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-A","2171","","2026-10","0","60","-60","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 60 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-B","2171","","2025-12","0","150","-150","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 150 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-B","2171","","2026-01","0","150","-150","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 150 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-B","2171","","2026-02","0","150","-150","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 150 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-B","2171","","2026-06","0","300","-300","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 300 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-B","2171","","2026-07","0","150","-150","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 150 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-B","2171","","2026-08","0","300","-300","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 300 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-B","2171","","2026-09","0","300","-300","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 300 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-C","2171","","2026-01","0","150","-150","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 150 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-C","2171","","2026-02","0","150","-150","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 150 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-C","2171","","2026-05","0","100","-100","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 100 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-C","2171","","2026-06","0","200","-200","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 200 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-C","2171","","2026-07","0","200","-200","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 200 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-C","2171","","2026-08","0","300","-300","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 300 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-C","2171","","2026-09","0","300","-300","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 300 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-D","2171","","2026-02","0","500","-500","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 500 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-D","2171","","2026-05","0","99","-99","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 99 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-D","2171","","2026-06","0","198","-198","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 198 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-D","2171","","2026-07","0","99","-99","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 99 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-D","2171","","2026-08","0","297","-297","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 297 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-D","2171","","2026-09","0","297","-297","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 297 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-D","2171","","2026-10","0","99","-99","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 99 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-E","2171","","2026-02","0","500","-500","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 500 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-E","2171","","2026-05","0","194","-194","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 194 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-E","2171","","2026-06","0","194","-194","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 194 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-E","2171","","2026-07","0","194","-194","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 194 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-E","2171","","2026-08","0","194","-194","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 194 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFG-E","2171","","2026-09","0","388","-388","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 388 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFH-A","2171","","2026-01","0","200","-200","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 200 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFH-A","2171","","2026-02","0","200","-200","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 200 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFH-A","2171","","2026-05","0","166","-166","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 166 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFH-A","2171","","2026-06","0","170","-170","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 170 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFH-A","2171","","2026-07","0","196","-196","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 196 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFH-A","2171","","2026-08","0","344","-344","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 344 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFH-A","2171","","2026-09","0","432","-432","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 432 but MRP is unaware. Risk of surprise shortage.","","","",""
"5838138-PFH-A","2171","","2026-10","0","72","-72","0","MRP_Missing","MRP_BLIND_SPOT","Critical","Supplier has schedule but MRP shows no demand. Check: (1) Item in BOM? (2) FG has active schedule? (3) PO line active?","Supplier expects 72 but MRP is unaware. Risk of surprise shortage.","","","",""
